Device_ID,threat_score,predicted_compromise,threat_category
IOT_DEV_073144,2.683432358892121e-05,0,Low Threat
IOT_DEV_029343,0.0008751502743985149,0,Low Threat
IOT_DEV_040056,6.394141862994274e-05,0,Low Threat
IOT_DEV_004383,0.000405561456461296,0,Low Threat
IOT_DEV_017053,0.0003852336280992736,0,Low Threat
IOT_DEV_074419,9.405789838733493e-05,0,Low Threat
IOT_DEV_060504,0.0003764274593847401,0,Low Threat
IOT_DEV_021485,0.00022088191417652848,0,Low Threat
IOT_DEV_006348,0.00015828068223354321,0,Low Threat
IOT_DEV_026862,0.00018414246871410278,0,Low Threat
IOT_DEV_054476,0.0004129922237021766,0,Low Threat
IOT_DEV_006313,0.000337862000367809,0,Low Threat
IOT_DEV_003219,9.323086722683642e-05,0,Low Threat
IOT_DEV_017278,0.00016137234713903297,0,Low Threat
IOT_DEV_006179,0.0002573539975743552,0,Low Threat
IOT_DEV_069075,0.0003203738468248094,0,Low Threat
IOT_DEV_014819,0.00013401520758112741,0,Low Threat
IOT_DEV_031199,0.0002252831725543881,0,Low Threat
IOT_DEV_075363,0.00013247973926680846,0,Low Threat
IOT_DEV_065403,1.619494931003644e-05,0,Low Threat
IOT_DEV_032110,0.00010707299986165223,0,Low Threat
IOT_DEV_003307,0.000821310316049054,0,Low Threat
IOT_DEV_039915,0.0003220915316748444,0,Low Threat
IOT_DEV_000381,0.0001075617110572672,0,Low Threat
IOT_DEV_022190,0.00019655299435729855,0,Low Threat
IOT_DEV_013944,0.0002305894564044189,0,Low Threat
IOT_DEV_078149,0.000532727794816691,0,Low Threat
IOT_DEV_007302,0.0010207247830414054,0,Low Threat
IOT_DEV_033570,3.560793199808406e-05,0,Low Threat
IOT_DEV_018597,5.636002374371215e-05,0,Low Threat
IOT_DEV_001041,9.871898689976e-05,0,Low Threat
IOT_DEV_066534,4.024297011809795e-05,0,Low Threat
IOT_DEV_046371,2.3108070844506087e-05,0,Low Threat
IOT_DEV_033036,0.0003483913295697313,0,Low Threat
IOT_DEV_051107,5.261775863990721e-05,0,Low Threat
IOT_DEV_063742,7.904134144441109e-05,0,Low Threat
IOT_DEV_070311,0.9998227308226656,1,High Threat
IOT_DEV_025616,0.00022358642515304792,0,Low Threat
IOT_DEV_045749,0.0007999439741931097,0,Low Threat
IOT_DEV_070473,0.00036786560280049896,0,Low Threat
IOT_DEV_045270,0.0003269877987177714,0,Low Threat
IOT_DEV_003285,9.277892873692923e-05,0,Low Threat
IOT_DEV_054561,0.00012875532010992285,0,Low Threat
IOT_DEV_018358,0.0008020319057108862,0,Low Threat
IOT_DEV_062110,0.0014823080726172348,0,Low Threat
IOT_DEV_049534,2.0523679225810033e-05,0,Low Threat
IOT_DEV_028468,0.0006336806636943458,0,Low Threat
IOT_DEV_010244,0.0003674327637677776,0,Low Threat
IOT_DEV_021197,5.5479311508455704e-05,0,Low Threat
IOT_DEV_028599,0.00024568686241801835,0,Low Threat
IOT_DEV_032184,0.000727821558048317,0,Low Threat
IOT_DEV_032986,5.893726994775317e-05,0,Low Threat
IOT_DEV_076998,0.000126961195069242,0,Low Threat
IOT_DEV_051012,0.00017268915635373322,0,Low Threat
IOT_DEV_047861,0.00026319360712895974,0,Low Threat
IOT_DEV_006937,0.0001999903339231127,0,Low Threat
IOT_DEV_012358,0.00015809437335823255,0,Low Threat
IOT_DEV_019038,5.607165996762493e-05,0,Low Threat
IOT_DEV_031422,0.0006318670348210273,0,Low Threat
IOT_DEV_053940,0.0001918378052868632,0,Low Threat
IOT_DEV_034628,9.000764142822672e-05,0,Low Threat
IOT_DEV_019822,0.00012740830868074955,0,Low Threat
IOT_DEV_053631,0.0001192731364581605,0,Low Threat
IOT_DEV_029595,7.10365646268256e-05,0,Low Threat
IOT_DEV_000089,0.0001669835868525097,0,Low Threat
IOT_DEV_072239,0.00028542169383603095,0,Low Threat
IOT_DEV_020852,5.8122602992966286e-05,0,Low Threat
IOT_DEV_034496,0.00010655054751028857,0,Low Threat
IOT_DEV_049134,4.692555020523938e-05,0,Low Threat
IOT_DEV_015913,0.00013796392013495044,0,Low Threat
IOT_DEV_011500,6.947593553590517e-05,0,Low Threat
IOT_DEV_022722,0.0002915567682851706,0,Low Threat
IOT_DEV_043985,3.0167192750254262e-05,0,Low Threat
IOT_DEV_014304,7.151914726278785e-05,0,Low Threat
IOT_DEV_053978,0.00019498675208996075,0,Low Threat
IOT_DEV_011051,0.000197693989657531,0,Low Threat
IOT_DEV_061665,0.0001069814264435543,0,Low Threat
IOT_DEV_057708,0.00010650333463132946,0,Low Threat
IOT_DEV_029701,0.00011978489322172265,0,Low Threat
IOT_DEV_046291,8.555937431209872e-05,0,Low Threat
IOT_DEV_040974,0.0001716159485169822,0,Low Threat
IOT_DEV_020773,0.0007381107804237106,0,Low Threat
IOT_DEV_076180,0.0015032666514359946,0,Low Threat
IOT_DEV_024066,0.00048044962381620776,0,Low Threat
IOT_DEV_030276,0.00024859994430950235,0,Low Threat
IOT_DEV_000915,0.00017951936303792532,0,Low Threat
IOT_DEV_058315,7.049825215919359e-05,0,Low Threat
IOT_DEV_054435,9.998681850327188e-05,0,Low Threat
IOT_DEV_047111,0.0003998916472502156,0,Low Threat
IOT_DEV_072345,0.00014594175736413507,0,Low Threat
IOT_DEV_001220,0.001108908941714293,0,Low Threat
IOT_DEV_012347,5.034901980577903e-05,0,Low Threat
IOT_DEV_040814,0.00010762422133288661,0,Low Threat
IOT_DEV_023765,0.00017132210469991585,0,Low Threat
IOT_DEV_012744,0.9999984831895968,1,High Threat
IOT_DEV_030949,0.0003638275802128705,0,Low Threat
IOT_DEV_028044,0.00011558220316398922,0,Low Threat
IOT_DEV_028819,0.0001765596324786446,0,Low Threat
IOT_DEV_034403,8.107823576222719e-05,0,Low Threat
IOT_DEV_036659,0.0005391430192791427,0,Low Threat
IOT_DEV_073761,2.6370673699735298e-05,0,Low Threat
IOT_DEV_054643,7.720562140277067e-05,0,Low Threat
IOT_DEV_022492,0.0002062147805786951,0,Low Threat
IOT_DEV_072550,2.7431341695517064e-05,0,Low Threat
IOT_DEV_015682,8.368041689213214e-05,0,Low Threat
IOT_DEV_007201,0.0008306440038599502,0,Low Threat
IOT_DEV_033853,0.9998927099330933,1,High Threat
IOT_DEV_040669,8.593391961835322e-05,0,Low Threat
IOT_DEV_038004,0.00010468286111429403,0,Low Threat
IOT_DEV_071409,0.000233836798371251,0,Low Threat
IOT_DEV_046529,6.781035436551895e-05,0,Low Threat
IOT_DEV_077752,0.00014008492610769423,0,Low Threat
IOT_DEV_074558,8.485390038352691e-05,0,Low Threat
IOT_DEV_064496,9.427375582903147e-05,0,Low Threat
IOT_DEV_055527,0.00014563349602971813,0,Low Threat
IOT_DEV_072635,2.1522035096911863e-05,0,Low Threat
IOT_DEV_019851,0.00019159729440948301,0,Low Threat
IOT_DEV_045869,7.519513607182116e-05,0,Low Threat
IOT_DEV_029183,0.00020817029824524426,0,Low Threat
IOT_DEV_054372,0.0002741768003627312,0,Low Threat
IOT_DEV_037128,0.0003318986377722452,0,Low Threat
IOT_DEV_079672,6.543723633459094e-05,0,Low Threat
IOT_DEV_003349,0.00013583364206723006,0,Low Threat
IOT_DEV_015507,0.0004499615723884541,0,Low Threat
IOT_DEV_011791,2.8479442897819053e-05,0,Low Threat
IOT_DEV_032389,0.0002715447870710643,0,Low Threat
IOT_DEV_000757,6.223572012970355e-05,0,Low Threat
IOT_DEV_046298,0.00019585305840567988,0,Low Threat
IOT_DEV_054154,6.070910383361808e-05,0,Low Threat
IOT_DEV_065361,0.00011150778498663026,0,Low Threat
IOT_DEV_060218,0.00043804065587407234,0,Low Threat
IOT_DEV_057121,0.0001559846602591568,0,Low Threat
IOT_DEV_008791,1.568514162523444e-05,0,Low Threat
IOT_DEV_066855,0.9999916701552134,1,High Threat
IOT_DEV_024640,0.00010910098735190439,0,Low Threat
IOT_DEV_051622,0.000402820995863285,0,Low Threat
IOT_DEV_016108,0.0013563441307991226,0,Low Threat
IOT_DEV_051663,1.7265330959092632e-05,0,Low Threat
IOT_DEV_003549,0.00040105266264786485,0,Low Threat
IOT_DEV_070712,0.0001425915685102432,0,Low Threat
IOT_DEV_019026,0.00031168626546331337,0,Low Threat
IOT_DEV_050452,0.0004652349702072939,0,Low Threat
IOT_DEV_016729,0.9979788190221143,1,High Threat
IOT_DEV_017596,0.0008286237078457288,0,Low Threat
IOT_DEV_044781,0.0003035549481923189,0,Low Threat
IOT_DEV_039560,8.263787719624118e-05,0,Low Threat
IOT_DEV_044655,6.581180234653044e-05,0,Low Threat
IOT_DEV_066779,0.0001324283706749796,0,Low Threat
IOT_DEV_060538,0.00018620397365677166,0,Low Threat
IOT_DEV_013558,8.207357312769461e-05,0,Low Threat
IOT_DEV_063650,0.00039416311512079777,0,Low Threat
IOT_DEV_053893,9.676982412778431e-05,0,Low Threat
IOT_DEV_048793,0.00017392911209686502,0,Low Threat
IOT_DEV_009101,0.0002316538435537081,0,Low Threat
IOT_DEV_023914,7.31831526299948e-05,0,Low Threat
IOT_DEV_031505,5.3090828951253955e-05,0,Low Threat
IOT_DEV_026398,0.00019094253527336436,0,Low Threat
IOT_DEV_015786,0.0002374895632672146,0,Low Threat
IOT_DEV_016886,9.445411316746211e-05,0,Low Threat
IOT_DEV_012352,8.915470992736293e-05,0,Low Threat
IOT_DEV_001065,0.000110198557042233,0,Low Threat
IOT_DEV_007321,0.000352738077593077,0,Low Threat
IOT_DEV_009773,0.00013648529848672217,0,Low Threat
IOT_DEV_057462,0.00010389533484060284,0,Low Threat
IOT_DEV_029932,0.00013999992291759033,0,Low Threat
IOT_DEV_066171,0.9998477973150564,1,High Threat
IOT_DEV_000222,0.00023950448152612407,0,Low Threat
IOT_DEV_046670,0.0003308279005460242,0,Low Threat
IOT_DEV_079362,0.00022356657757015253,0,Low Threat
IOT_DEV_077463,0.00023193040686530657,0,Low Threat
IOT_DEV_048033,0.0003406644166314561,0,Low Threat
IOT_DEV_019448,7.702770989768604e-05,0,Low Threat
IOT_DEV_022126,0.00026088657576922553,0,Low Threat
IOT_DEV_005693,5.319858014615716e-05,0,Low Threat
IOT_DEV_031589,0.000144624628036759,0,Low Threat
IOT_DEV_022752,2.269472331235793e-05,0,Low Threat
IOT_DEV_009431,5.042646920250513e-05,0,Low Threat
IOT_DEV_011662,4.7905193622902924e-05,0,Low Threat
IOT_DEV_072837,0.00012207121995584622,0,Low Threat
IOT_DEV_006990,4.0942617957988026e-05,0,Low Threat
IOT_DEV_043232,0.0005131128866709078,0,Low Threat
IOT_DEV_041282,0.0003044847579013226,0,Low Threat
IOT_DEV_077743,0.00014042529871000688,0,Low Threat
IOT_DEV_071413,0.00035473238999382073,0,Low Threat
IOT_DEV_007731,0.00012048160098746083,0,Low Threat
IOT_DEV_027240,8.021589879778074e-05,0,Low Threat
IOT_DEV_048377,9.645726119426233e-05,0,Low Threat
IOT_DEV_049518,1.5746082646370533e-05,0,Low Threat
IOT_DEV_045004,4.343717678425209e-05,0,Low Threat
IOT_DEV_059827,0.0004215662551854667,0,Low Threat
IOT_DEV_006139,0.9869649181128085,1,High Threat
IOT_DEV_049498,7.835262960401546e-05,0,Low Threat
IOT_DEV_078037,0.0002673354909336974,0,Low Threat
IOT_DEV_069460,0.000431909163847172,0,Low Threat
IOT_DEV_033152,0.00011515549944458464,0,Low Threat
IOT_DEV_058967,0.0007575290471518672,0,Low Threat
IOT_DEV_078771,0.0005020080232194253,0,Low Threat
IOT_DEV_053787,0.00025388153713575706,0,Low Threat
IOT_DEV_049911,0.9999760146132687,1,High Threat
IOT_DEV_068856,0.9994763092715034,1,High Threat
IOT_DEV_016994,0.00016258167626706347,0,Low Threat
IOT_DEV_058209,0.0003285207804085901,0,Low Threat
IOT_DEV_068351,0.00012290311207948504,0,Low Threat
IOT_DEV_052100,0.00023108091240576728,0,Low Threat
IOT_DEV_034353,0.9999759501079662,1,High Threat
IOT_DEV_027480,0.00012707478163094256,0,Low Threat
IOT_DEV_037307,0.0002251858941248679,0,Low Threat
IOT_DEV_063073,5.814175054105301e-05,0,Low Threat
IOT_DEV_018442,0.00010944255341463884,0,Low Threat
IOT_DEV_060451,0.9998880618486707,1,High Threat
IOT_DEV_057607,0.00023869888089525694,0,Low Threat
IOT_DEV_075690,0.000305586606159441,0,Low Threat
IOT_DEV_008783,0.00012010907132802611,0,Low Threat
IOT_DEV_057741,0.0002443947128691177,0,Low Threat
IOT_DEV_053318,0.00012800038907365835,0,Low Threat
IOT_DEV_015153,0.0001454373107069607,0,Low Threat
IOT_DEV_035407,6.284025007856658e-05,0,Low Threat
IOT_DEV_072541,0.00011525185331773621,0,Low Threat
IOT_DEV_038008,5.310765657124665e-05,0,Low Threat
IOT_DEV_023317,0.00010876262628764765,0,Low Threat
IOT_DEV_006037,0.00012444087115912741,0,Low Threat
IOT_DEV_048854,0.0003876806515729613,0,Low Threat
IOT_DEV_062368,0.000207646880957193,0,Low Threat
IOT_DEV_057008,0.00028111759467941904,0,Low Threat
IOT_DEV_058692,0.00030526140718651707,0,Low Threat
IOT_DEV_051341,8.194196574909523e-05,0,Low Threat
IOT_DEV_028400,0.00022904509433520397,0,Low Threat
IOT_DEV_074473,0.00015100742256399436,0,Low Threat
IOT_DEV_021378,0.00014259455758254186,0,Low Threat
IOT_DEV_065666,0.00012703389418140912,0,Low Threat
IOT_DEV_061707,0.00027944717855679684,0,Low Threat
IOT_DEV_064706,7.315281304776271e-05,0,Low Threat
IOT_DEV_064841,0.00019084646275091538,0,Low Threat
IOT_DEV_065806,0.0001561560077537492,0,Low Threat
IOT_DEV_049808,7.294744699545838e-05,0,Low Threat
IOT_DEV_017527,0.00040660257751374515,0,Low Threat
IOT_DEV_008335,0.000545808397740153,0,Low Threat
IOT_DEV_004646,0.00013325027566519446,0,Low Threat
IOT_DEV_063983,3.0345216391359524e-05,0,Low Threat
IOT_DEV_069517,0.00012022982055080938,0,Low Threat
IOT_DEV_033660,0.00019944581857307518,0,Low Threat
IOT_DEV_031817,0.0001592944698571829,0,Low Threat
IOT_DEV_030561,2.2272509364519536e-05,0,Low Threat
IOT_DEV_034400,0.00017367141136723517,0,Low Threat
IOT_DEV_022274,0.0007037075766283855,0,Low Threat
IOT_DEV_076978,0.0001585285610158832,0,Low Threat
IOT_DEV_072552,0.0003508691837353979,0,Low Threat
IOT_DEV_059437,0.0002156540824411269,0,Low Threat
IOT_DEV_013675,0.0004144138791286394,0,Low Threat
IOT_DEV_025442,0.0001354657333851833,0,Low Threat
IOT_DEV_077979,0.00011000902499628722,0,Low Threat
IOT_DEV_040409,0.00017760633876986215,0,Low Threat
IOT_DEV_015040,0.0004207882017828106,0,Low Threat
IOT_DEV_034804,0.0002575824567686844,0,Low Threat
IOT_DEV_015062,0.00021384398760301396,0,Low Threat
IOT_DEV_041057,0.00047289782323350405,0,Low Threat
IOT_DEV_063980,0.00017041364966062522,0,Low Threat
IOT_DEV_007678,0.00019937984921076772,0,Low Threat
IOT_DEV_010659,0.0003621597230131138,0,Low Threat
IOT_DEV_068925,0.00023290678776420216,0,Low Threat
IOT_DEV_034808,0.00045331232912589373,0,Low Threat
IOT_DEV_028727,0.00018139868347177756,0,Low Threat
IOT_DEV_026785,0.00040778405672499066,0,Low Threat
IOT_DEV_011100,5.442854009448016e-05,0,Low Threat
IOT_DEV_069068,0.0002038156612681715,0,Low Threat
IOT_DEV_020901,0.00010328265940781259,0,Low Threat
IOT_DEV_016132,0.00025394492394775926,0,Low Threat
IOT_DEV_065522,0.0003808850683477146,0,Low Threat
IOT_DEV_011519,0.0001255776038041056,0,Low Threat
IOT_DEV_028660,0.9976784783595735,1,High Threat
IOT_DEV_070607,0.0003089612904328131,0,Low Threat
IOT_DEV_057790,9.533708198918156e-05,0,Low Threat
IOT_DEV_028745,0.00026290691302873674,0,Low Threat
IOT_DEV_071852,0.00029571841848075747,0,Low Threat
IOT_DEV_041986,0.00016297527921604657,0,Low Threat
IOT_DEV_075351,0.0002002244901925536,0,Low Threat
IOT_DEV_030528,0.0003587160725220791,0,Low Threat
IOT_DEV_059681,0.00018827320806048578,0,Low Threat
IOT_DEV_055086,0.00013017530858492457,0,Low Threat
IOT_DEV_066983,0.00024039057821770014,0,Low Threat
IOT_DEV_040194,0.0004938882470654618,0,Low Threat
IOT_DEV_061572,0.00037012961307812594,0,Low Threat
IOT_DEV_004657,0.00012321487509484619,0,Low Threat
IOT_DEV_058762,0.9972582379203252,1,High Threat
IOT_DEV_055980,9.571026051762351e-05,0,Low Threat
IOT_DEV_058314,3.616718504788763e-05,0,Low Threat
IOT_DEV_036805,5.260262809157902e-05,0,Low Threat
IOT_DEV_065010,0.00010177026986662,0,Low Threat
IOT_DEV_031022,0.00019017520476231447,0,Low Threat
IOT_DEV_073104,2.2643447600223155e-05,0,Low Threat
IOT_DEV_044672,0.9972462848298805,1,High Threat
IOT_DEV_037567,0.00014735923651002517,0,Low Threat
IOT_DEV_050271,0.00013189103688970868,0,Low Threat
IOT_DEV_007256,0.0001691470449006701,0,Low Threat
IOT_DEV_022809,8.278869040604559e-05,0,Low Threat
IOT_DEV_042004,0.00011364490122530494,0,Low Threat
IOT_DEV_007181,0.00047468643134865736,0,Low Threat
IOT_DEV_054791,2.0953543881299505e-05,0,Low Threat
IOT_DEV_068910,6.84192394923318e-05,0,Low Threat
IOT_DEV_039147,0.00015589415034073615,0,Low Threat
IOT_DEV_058744,0.00013341175245540552,0,Low Threat
IOT_DEV_064580,0.00020528577676513286,0,Low Threat
IOT_DEV_062679,0.9995472252996744,1,High Threat
IOT_DEV_024636,3.8874856143764716e-05,0,Low Threat
IOT_DEV_002181,7.736994604798132e-05,0,Low Threat
IOT_DEV_041086,0.00048275693789167365,0,Low Threat
IOT_DEV_078077,0.0004906936917461897,0,Low Threat
IOT_DEV_056750,7.543185464890192e-05,0,Low Threat
IOT_DEV_035059,7.057347263265615e-05,0,Low Threat
IOT_DEV_038374,0.0002465106890409106,0,Low Threat
IOT_DEV_053214,0.0008886088301375128,0,Low Threat
IOT_DEV_044969,0.0001573965140230872,0,Low Threat
IOT_DEV_074401,0.0001225657091987973,0,Low Threat
IOT_DEV_028357,0.00048136766581972337,0,Low Threat
IOT_DEV_050373,0.0003164721887822882,0,Low Threat
IOT_DEV_067438,8.599066795336193e-05,0,Low Threat
IOT_DEV_006011,0.00027132842795427547,0,Low Threat
IOT_DEV_006400,4.270691086846373e-05,0,Low Threat
IOT_DEV_010605,0.00022901433863848763,0,Low Threat
IOT_DEV_074605,4.5822887925020954e-05,0,Low Threat
IOT_DEV_010760,0.00022774387706326688,0,Low Threat
IOT_DEV_022791,0.0001572177584947728,0,Low Threat
IOT_DEV_008161,0.0006446888346169461,0,Low Threat
IOT_DEV_070089,0.0003187112176266843,0,Low Threat
IOT_DEV_067205,4.1039672265826325e-05,0,Low Threat
IOT_DEV_050323,0.0015830499208373439,0,Low Threat
IOT_DEV_007226,0.000813460949803097,0,Low Threat
IOT_DEV_015244,0.00012466206463833924,0,Low Threat
IOT_DEV_073361,0.0007601203216474604,0,Low Threat
IOT_DEV_010138,0.0003776524373520824,0,Low Threat
IOT_DEV_028178,6.383885111258226e-05,0,Low Threat
IOT_DEV_001261,0.0002476264776608485,0,Low Threat
IOT_DEV_005842,0.0001233019433102728,0,Low Threat
IOT_DEV_061804,0.00027031537953378057,0,Low Threat
IOT_DEV_020061,6.57881757359007e-05,0,Low Threat
IOT_DEV_042805,4.1922060392488356e-05,0,Low Threat
IOT_DEV_004870,0.00010133248613428375,0,Low Threat
IOT_DEV_015445,0.00024367874585241932,0,Low Threat
IOT_DEV_051552,0.00015784182028096239,0,Low Threat
IOT_DEV_042058,0.00019216902517781495,0,Low Threat
IOT_DEV_042436,4.888750014366964e-05,0,Low Threat
IOT_DEV_033545,0.00046814956784754335,0,Low Threat
IOT_DEV_064339,0.00015215836038564966,0,Low Threat
IOT_DEV_015352,0.00014956767068370017,0,Low Threat
IOT_DEV_050867,0.00012832829856056186,0,Low Threat
IOT_DEV_070286,0.00015282545273906782,0,Low Threat
IOT_DEV_045701,0.0002024462263741463,0,Low Threat
IOT_DEV_067672,6.730850410403135e-05,0,Low Threat
IOT_DEV_006076,0.0002456755933454555,0,Low Threat
IOT_DEV_053424,0.00010408033393614464,0,Low Threat
IOT_DEV_006457,0.9999998801897988,1,High Threat
IOT_DEV_063215,0.0001352714362092353,0,Low Threat
IOT_DEV_015187,0.00016244305081567468,0,Low Threat
IOT_DEV_024857,5.684133140191276e-05,0,Low Threat
IOT_DEV_028516,0.00042537952234316333,0,Low Threat
IOT_DEV_061453,0.00011399112610646356,0,Low Threat
IOT_DEV_047796,0.00017490573084898788,0,Low Threat
IOT_DEV_016145,0.0001982873126954194,0,Low Threat
IOT_DEV_008108,0.0003729991125894419,0,Low Threat
IOT_DEV_064638,0.00010878737430325574,0,Low Threat
IOT_DEV_036253,7.469884793445684e-05,0,Low Threat
IOT_DEV_063370,0.00031616798631531513,0,Low Threat
IOT_DEV_044383,0.0004968843699832938,0,Low Threat
IOT_DEV_000440,0.00021631488354655285,0,Low Threat
IOT_DEV_022896,9.763765892182495e-05,0,Low Threat
IOT_DEV_053481,0.00016864445192674206,0,Low Threat
IOT_DEV_059851,0.00010676027960685065,0,Low Threat
IOT_DEV_075493,0.00017892764157345257,0,Low Threat
IOT_DEV_043425,9.213323088920551e-05,0,Low Threat
IOT_DEV_048520,0.00020089916292277666,0,Low Threat
IOT_DEV_057489,4.1455372673230155e-05,0,Low Threat
IOT_DEV_062923,0.000362121478699094,0,Low Threat
IOT_DEV_039597,0.00017011820425591288,0,Low Threat
IOT_DEV_003426,0.00011844097132119581,0,Low Threat
IOT_DEV_022148,0.0006168356432831949,0,Low Threat
IOT_DEV_032321,0.0017372369859670876,0,Low Threat
IOT_DEV_067657,0.0003373239283937893,0,Low Threat
IOT_DEV_007979,0.00019276213423786304,0,Low Threat
IOT_DEV_052623,0.0001903268743310211,0,Low Threat
IOT_DEV_025462,0.00036319283232892294,0,Low Threat
IOT_DEV_065357,0.00027371795150679575,0,Low Threat
IOT_DEV_017970,7.947907321502775e-05,0,Low Threat
IOT_DEV_051212,0.0007466828426029113,0,Low Threat
IOT_DEV_048973,0.9999171354063038,1,High Threat
IOT_DEV_048654,0.00010406378325760768,0,Low Threat
IOT_DEV_074333,0.00011521183658878295,0,Low Threat
IOT_DEV_029011,0.0005027399331587155,0,Low Threat
IOT_DEV_016356,0.0004324821456817873,0,Low Threat
IOT_DEV_031963,0.0005537324994680052,0,Low Threat
IOT_DEV_034837,0.000270046676978679,0,Low Threat
IOT_DEV_046353,0.00019920748476639678,0,Low Threat
IOT_DEV_055624,0.0001259860592745591,0,Low Threat
IOT_DEV_055965,0.0001688570115554561,0,Low Threat
IOT_DEV_067102,0.00033154319316004645,0,Low Threat
IOT_DEV_045990,0.00032788948556909865,0,Low Threat
IOT_DEV_027594,9.869192389711237e-05,0,Low Threat
IOT_DEV_018687,0.9994661602479697,1,High Threat
IOT_DEV_043772,0.00017395067465332905,0,Low Threat
IOT_DEV_059103,0.0004925338220326518,0,Low Threat
IOT_DEV_001604,7.143850728386546e-05,0,Low Threat
IOT_DEV_071871,0.00012611813496439184,0,Low Threat
IOT_DEV_044508,3.6792016930204176e-05,0,Low Threat
IOT_DEV_034902,5.578753067143309e-05,0,Low Threat
IOT_DEV_078621,0.00018457138171678065,0,Low Threat
IOT_DEV_006367,0.0006777234347630511,0,Low Threat
IOT_DEV_070277,0.00029161307756594073,0,Low Threat
IOT_DEV_066489,0.0004747773812693813,0,Low Threat
IOT_DEV_061918,0.00012168917456762219,0,Low Threat
IOT_DEV_021374,6.583396205935471e-05,0,Low Threat
IOT_DEV_017621,0.00011341110030705085,0,Low Threat
IOT_DEV_073081,8.068067530826354e-05,0,Low Threat
IOT_DEV_028421,6.736823311948319e-05,0,Low Threat
IOT_DEV_028052,0.00021000482832689556,0,Low Threat
IOT_DEV_071755,0.00017097237214628785,0,Low Threat
IOT_DEV_055408,8.899720783615496e-05,0,Low Threat
IOT_DEV_065582,5.016535961838286e-05,0,Low Threat
IOT_DEV_042280,0.9987640161840983,1,High Threat
IOT_DEV_008139,0.00024047307185729962,0,Low Threat
IOT_DEV_076063,6.258241215694387e-05,0,Low Threat
IOT_DEV_071017,0.0002127446577411075,0,Low Threat
IOT_DEV_014927,0.00013398818394689814,0,Low Threat
IOT_DEV_002437,9.129835634181091e-05,0,Low Threat
IOT_DEV_001119,0.0006578327787556268,0,Low Threat
IOT_DEV_066927,0.00010649236516187293,0,Low Threat
IOT_DEV_068705,0.0001767846497225976,0,Low Threat
IOT_DEV_065950,0.00014814718654181336,0,Low Threat
IOT_DEV_029683,0.00017866742871023263,0,Low Threat
IOT_DEV_071322,0.0001661510364810553,0,Low Threat
IOT_DEV_012533,0.00010158157131424418,0,Low Threat
IOT_DEV_046900,0.0003797189165395418,0,Low Threat
IOT_DEV_029974,4.672743000950689e-05,0,Low Threat
IOT_DEV_000197,0.00019160452352662104,0,Low Threat
IOT_DEV_071353,4.4835816289005404e-05,0,Low Threat
IOT_DEV_066932,0.0002952901573394213,0,Low Threat
IOT_DEV_078697,3.715301163585046e-05,0,Low Threat
IOT_DEV_037190,0.00014891243125866733,0,Low Threat
IOT_DEV_028577,4.996071804689965e-05,0,Low Threat
IOT_DEV_069514,0.975073531935161,1,High Threat
IOT_DEV_009290,0.00040759436901893585,0,Low Threat
IOT_DEV_042475,5.54307316814257e-05,0,Low Threat
IOT_DEV_055164,0.00018473870628052063,0,Low Threat
IOT_DEV_052001,0.000253914808544436,0,Low Threat
IOT_DEV_010093,0.0009137218952100127,0,Low Threat
IOT_DEV_043629,0.00010963228600103184,0,Low Threat
IOT_DEV_032341,0.00015560042817746447,0,Low Threat
IOT_DEV_009274,5.293273708275505e-05,0,Low Threat
IOT_DEV_013573,0.0001163787208639039,0,Low Threat
IOT_DEV_041070,0.0003762164281717608,0,Low Threat
IOT_DEV_058579,0.000663149158352058,0,Low Threat
IOT_DEV_064004,0.00012923418140331586,0,Low Threat
IOT_DEV_031068,0.0005124475874601586,0,Low Threat
IOT_DEV_021146,0.00029417503919653256,0,Low Threat
IOT_DEV_030771,0.00020243982261423276,0,Low Threat
IOT_DEV_056068,0.0001386170847499457,0,Low Threat
IOT_DEV_018599,8.415120884456638e-05,0,Low Threat
IOT_DEV_043242,6.348146426689785e-05,0,Low Threat
IOT_DEV_069865,0.0004733673384332894,0,Low Threat
IOT_DEV_035985,0.0003802530656781841,0,Low Threat
IOT_DEV_003088,0.00018213907364422743,0,Low Threat
IOT_DEV_048554,0.00015045857906635925,0,Low Threat
IOT_DEV_031494,0.0005440836995472986,0,Low Threat
IOT_DEV_007781,0.0001616226989750043,0,Low Threat
IOT_DEV_065658,3.234199444404215e-05,0,Low Threat
IOT_DEV_038957,6.396349436098667e-05,0,Low Threat
IOT_DEV_013439,7.687921068736452e-05,0,Low Threat
IOT_DEV_048005,9.806097128294386e-05,0,Low Threat
IOT_DEV_040824,0.00026592736916919267,0,Low Threat
IOT_DEV_053153,7.321922637843583e-05,0,Low Threat
IOT_DEV_038202,0.8202966663281814,1,High Threat
IOT_DEV_074167,0.00014375751355352523,0,Low Threat
IOT_DEV_078092,0.00014445388675019514,0,Low Threat
IOT_DEV_038951,0.9999200053314764,1,High Threat
IOT_DEV_069583,0.00025430057454688663,0,Low Threat
IOT_DEV_072638,0.00033202673710321025,0,Low Threat
IOT_DEV_034710,0.00047871010722597726,0,Low Threat
IOT_DEV_074330,0.00017971315776694485,0,Low Threat
IOT_DEV_074655,8.546896823774202e-05,0,Low Threat
IOT_DEV_021272,0.00026221335298038105,0,Low Threat
IOT_DEV_026060,0.0002009578839796645,0,Low Threat
